header,real:3
5000,-113.160378,55.82978
7000,-113.160378,55.82978
9000,-113.160378,55.82978
9500,-113.160378,55.82978
10000,-113.160378,55.82978
11000,-113.160378,55.82978
12000,-113.160378,55.82978
13000,-113.160378,55.82978
14000,-113.160378,55.82978
1000,-111.413392,55.146516
5000,-111.413392,55.146516
7000,-111.413392,55.146516
9000,-111.413392,55.146516
9500,-111.413392,55.146516
10000,-111.413392,55.146516
11000,-111.413392,55.146516
12000,-111.413392,55.146516
13000,-111.413392,55.146516
14000,-111.413392,55.146516
3000,-112.739763,56.542579
10000,-112.739763,56.542579
14000,-112.739763,56.542579
1000,-110.663184,54.971501
5000,-110.663184,54.971501
7000,-110.663184,54.971501
9000,-110.663184,54.971501
9500,-110.663184,54.971501
10000,-110.663184,54.971501
11000,-110.663184,54.971501
12000,-110.663184,54.971501
13000,-110.663184,54.971501
14000,-110.663184,54.971501
1000,-111.776972,55.931739
5000,-111.776972,55.931739
7000,-111.776972,55.931739
9000,-111.776972,55.931739
9500,-111.776972,55.931739
10000,-111.776972,55.931739
11000,-111.776972,55.931739
12000,-111.776972,55.931739
13000,-111.776972,55.931739
14000,-111.776972,55.931739
1000,-111.604159,54.971464
5000,-111.604159,54.971464
7000,-111.604159,54.971464
9000,-111.604159,54.971464
9500,-111.604159,54.971464
10000,-111.604159,54.971464
11000,-111.604159,54.971464
12000,-111.604159,54.971464
13000,-111.604159,54.971464
14000,-111.604159,54.971464
1000,-110.545605,55.757255
5000,-110.545605,55.757255
7000,-110.545605,55.757255
9000,-110.545605,55.757255
9500,-110.545605,55.757255
10000,-110.545605,55.757255
11000,-110.545605,55.757255
12000,-110.545605,55.757255
13000,-110.545605,55.757255
14000,-110.545605,55.757255
1000,-111.646455,55.931749
5000,-111.646455,55.931749
7000,-111.646455,55.931749
9000,-111.646455,55.931749
9500,-111.646455,55.931749
10000,-111.646455,55.931749
11000,-111.646455,55.931749
12000,-111.646455,55.931749
13000,-111.646455,55.931749
14000,-111.646455,55.931749
1000,-114.768088,55.146887
4000,-114.768088,55.146887
5000,-114.768088,55.146887
7000,-114.768088,55.146887
9000,-114.768088,55.146887
9500,-114.768088,55.146887
11000,-114.768088,55.146887
12000,-114.768088,55.146887
13000,-114.768088,55.146887
14000,-114.768088,55.146887
1000,-110.764891,55.073221
5000,-110.764891,55.073221
7000,-110.764891,55.073221
9000,-110.764891,55.073221
9500,-110.764891,55.073221
10000,-110.764891,55.073221
11000,-110.764891,55.073221
12000,-110.764891,55.073221
13000,-110.764891,55.073221
14000,-110.764891,55.073221
1000,-110.623253,55.684427
5000,-110.623253,55.684427
7000,-110.623253,55.684427
9000,-110.623253,55.684427
9500,-110.623253,55.684427
10000,-110.623253,55.684427
11000,-110.623253,55.684427
12000,-110.623253,55.684427
13000,-110.623253,55.684427
14000,-110.623253,55.684427
1000,-111.865371,55.771706
5000,-111.865371,55.771706
1000,-110.315196,55.858947
5000,-110.315196,55.858947
7000,-110.315196,55.858947
9000,-110.315196,55.858947
9500,-110.315196,55.858947
10000,-110.315196,55.858947
11000,-110.315196,55.858947
12000,-110.315196,55.858947
13000,-110.315196,55.858947
14000,-110.315196,55.858947
1000,-114.735677,55.074138
4000,-114.735677,55.074138
7000,-114.735677,55.074138
9000,-114.735677,55.074138
9500,-114.735677,55.074138
10000,-114.735677,55.074138
11000,-114.735677,55.074138
12000,-114.735677,55.074138
13000,-114.735677,55.074138
14000,-114.735677,55.074138
1000,-112.011896,55.946175
5000,-112.011896,55.946175
7000,-112.011896,55.946175
9000,-112.011896,55.946175
9500,-112.011896,55.946175
10000,-112.011896,55.946175
11000,-112.011896,55.946175
12000,-112.011896,55.946175
13000,-112.011896,55.946175
14000,-112.011896,55.946175
1000,-110.566844,55.160944
5000,-110.566844,55.160944
7000,-110.566844,55.160944
9000,-110.566844,55.160944
9500,-110.566844,55.160944
10000,-110.566844,55.160944
11000,-110.566844,55.160944
12000,-110.566844,55.160944
13000,-110.566844,55.160944
14000,-110.566844,55.160944
1000,-110.566839,55.422745
5000,-110.566839,55.422745
7000,-110.566839,55.422745
9000,-110.566839,55.422745
9500,-110.566839,55.422745
10000,-110.566839,55.422745
11000,-110.566839,55.422745
12000,-110.566839,55.422745
13000,-110.566839,55.422745
14000,-110.566839,55.422745
1000,-110.726777,55.771717
5000,-110.726777,55.771717
7000,-110.726777,55.771717
9000,-110.726777,55.771717
9500,-110.726777,55.771717
10000,-110.726777,55.771717
11000,-110.726777,55.771717
12000,-110.726777,55.771717
13000,-110.726777,55.771717
14000,-110.726777,55.771717
1000,-111.909252,55.072952
5000,-111.909252,55.072952
7000,-111.909252,55.072952
9000,-111.909252,55.072952
9500,-111.909252,55.072952
10000,-111.909252,55.072952
11000,-111.909252,55.072952
12000,-111.909252,55.072952
13000,-111.909252,55.072952
14000,-111.909252,55.072952
5000,-110.550124,56.120751
7000,-110.550124,56.120751
9000,-110.550124,56.120751
9500,-110.550124,56.120751
10000,-110.550124,56.120751
11000,-110.550124,56.120751
12000,-110.550124,56.120751
13000,-110.550124,56.120751
14000,-110.550124,56.120751
1000,-110.815758,55.073233
5000,-110.815758,55.073233
7000,-110.815758,55.073233
9000,-110.815758,55.073233
9500,-110.815758,55.073233
10000,-110.815758,55.073233
11000,-110.815758,55.073233
12000,-110.815758,55.073233
13000,-110.815758,55.073233
14000,-110.815758,55.073233
1000,-114.050075,55.597555
4000,-114.050075,55.597555
5000,-114.050075,55.597555
6000,-114.050075,55.597555
9000,-114.050075,55.597555
9500,-114.050075,55.597555
10000,-114.050075,55.597555
11000,-114.050075,55.597555
12000,-114.050075,55.597555
13000,-114.050075,55.597555
1000,-112.798018,55.160947
4000,-112.798018,55.160947
5000,-112.798018,55.160947
7000,-112.798018,55.160947
9000,-112.798018,55.160947
9500,-112.798018,55.160947
10000,-112.798018,55.160947
14000,-112.798018,55.160947
1000,-113.473612,55.946107
4000,-113.473612,55.946107
5000,-113.473612,55.946107
7000,-113.473612,55.946107
9000,-113.473612,55.946107
9500,-113.473612,55.946107
10000,-113.473612,55.946107
11000,-113.473612,55.946107
12000,-113.473612,55.946107
13000,-113.473612,55.946107
14000,-113.473612,55.946107
2000,-112.765786,57.167984
3000,-112.765786,57.167984
5000,-112.765786,57.167984
6000,-112.765786,57.167984
10000,-112.765786,57.167984
11000,-112.765786,57.167984
12000,-112.765786,57.167984
13000,-112.765786,57.167984
1000,-114.336639,56.049011
4000,-114.336639,56.049011
5000,-114.336639,56.049011
6000,-114.336639,56.049011
11000,-114.336639,56.049011
12000,-114.336639,56.049011
13000,-114.336639,56.049011
14000,-114.336639,56.049011
2000,-112.766472,56.833425
3000,-112.766472,56.833425
6000,-112.766472,56.833425
9000,-112.766472,56.833425
9500,-112.766472,56.833425
10000,-112.766472,56.833425
11000,-112.766472,56.833425
12000,-112.766472,56.833425
13000,-112.766472,56.833425
14000,-112.766472,56.833425
1000,-111.604145,54.913273
7000,-111.604145,54.913273
9000,-111.604145,54.913273
9500,-111.604145,54.913273
10000,-111.604145,54.913273
11000,-111.604145,54.913273
12000,-111.604145,54.913273
13000,-111.604145,54.913273
14000,-111.604145,54.913273
1000,-111.044628,54.913315
5000,-111.044628,54.913315
7000,-111.044628,54.913315
9000,-111.044628,54.913315
9500,-111.044628,54.913315
10000,-111.044628,54.913315
11000,-111.044628,54.913315
12000,-111.044628,54.913315
13000,-111.044628,54.913315
14000,-111.044628,54.913315
1000,-112.926327,55.786333
4000,-112.926327,55.786333
5000,-112.926327,55.786333
7000,-112.926327,55.786333
9000,-112.926327,55.786333
9500,-112.926327,55.786333
11000,-112.926327,55.786333
12000,-112.926327,55.786333
13000,-112.926327,55.786333
14000,-112.926327,55.786333
5000,-111.695465,55.451844
7000,-111.695465,55.451844
9000,-111.695465,55.451844
9500,-111.695465,55.451844
10000,-111.695465,55.451844
11000,-111.695465,55.451844
12000,-111.695465,55.451844
13000,-111.695465,55.451844
1000,-112.038004,55.887993
5000,-112.038004,55.887993
7000,-112.038004,55.887993
9000,-112.038004,55.887993
9500,-112.038004,55.887993
10000,-112.038004,55.887993
11000,-112.038004,55.887993
12000,-112.038004,55.887993
13000,-112.038004,55.887993
14000,-112.038004,55.887993
1000,-113.22211,57.109791
2000,-113.22211,57.109791
14000,-113.22211,57.109791
1000,-112.112443,55.102141
5000,-112.112443,55.102141
7000,-112.112443,55.102141
9000,-112.112443,55.102141
9500,-112.112443,55.102141
10000,-112.112443,55.102141
11000,-112.112443,55.102141
12000,-112.112443,55.102141
13000,-112.112443,55.102141
1000,-111.829172,56.062535
5000,-111.829172,56.062535
7000,-111.829172,56.062535
9000,-111.829172,56.062535
9500,-111.829172,56.062535
10000,-111.829172,56.062535
11000,-111.829172,56.062535
12000,-111.829172,56.062535
13000,-111.829172,56.062535
14000,-111.829172,56.062535
1000,-113.413361,55.451793
4000,-113.413361,55.451793
5000,-113.413361,55.451793
7000,-113.413361,55.451793
9000,-113.413361,55.451793
9500,-113.413361,55.451793
10000,-113.413361,55.451793
11000,-113.413361,55.451793
12000,-113.413361,55.451793
13000,-113.413361,55.451793
2000,-113.087896,57.022553
6000,-113.087896,57.022553
10000,-113.087896,57.022553
11000,-113.087896,57.022553
14000,-113.087896,57.022553
1000,-110.637686,55.204653
5000,-110.637686,55.204653
7000,-110.637686,55.204653
9000,-110.637686,55.204653
9500,-110.637686,55.204653
10000,-110.637686,55.204653
11000,-110.637686,55.204653
12000,-110.637686,55.204653
13000,-110.637686,55.204653
14000,-110.637686,55.204653
1000,-111.560998,55.204689
5000,-111.560998,55.204689
7000,-111.560998,55.204689
9000,-111.560998,55.204689
9500,-111.560998,55.204689
10000,-111.560998,55.204689
11000,-111.560998,55.204689
12000,-111.560998,55.204689
13000,-111.560998,55.204689
14000,-111.560998,55.204689
1000,-113.623867,55.902565
4000,-113.623867,55.902565
5000,-113.623867,55.902565
6000,-113.623867,55.902565
9000,-113.623867,55.902565
9500,-113.623867,55.902565
10000,-113.623867,55.902565
11000,-113.623867,55.902565
12000,-113.623867,55.902565
13000,-113.623867,55.902565
14000,-113.623867,55.902565
1000,-113.242407,57.037185
2000,-113.242407,57.037185
14000,-113.242407,57.037185
1000,-110.98754,55.902663
5000,-110.98754,55.902663
7000,-110.98754,55.902663
9000,-110.98754,55.902663
9500,-110.98754,55.902663
10000,-110.98754,55.902663
11000,-110.98754,55.902663
12000,-110.98754,55.902663
13000,-110.98754,55.902663
14000,-110.98754,55.902663
2000,-112.947154,56.949951
3000,-112.947154,56.949951
6000,-112.947154,56.949951
10000,-112.947154,56.949951
11000,-112.947154,56.949951
12000,-112.947154,56.949951
13000,-112.947154,56.949951
14000,-112.947154,56.949951
1000,-112.055371,54.767516
5000,-112.055371,54.767516
7000,-112.055371,54.767516
9000,-112.055371,54.767516
9500,-112.055371,54.767516
10000,-112.055371,54.767516
11000,-112.055371,54.767516
12000,-112.055371,54.767516
13000,-112.055371,54.767516
14000,-112.055371,54.767516
1000,-112.843022,55.117322
4000,-112.843022,55.117322
5000,-112.843022,55.117322
7000,-112.843022,55.117322
9000,-112.843022,55.117322
9500,-112.843022,55.117322
10000,-112.843022,55.117322
14000,-112.843022,55.117322
1000,-110.384025,55.640904
5000,-110.384025,55.640904
7000,-110.384025,55.640904
9000,-110.384025,55.640904
9500,-110.384025,55.640904
10000,-110.384025,55.640904
11000,-110.384025,55.640904
12000,-110.384025,55.640904
13000,-110.384025,55.640904
14000,-110.384025,55.640904
1000,-111.79671,55.902656
5000,-111.79671,55.902656
7000,-111.79671,55.902656
9000,-111.79671,55.902656
9500,-111.79671,55.902656
10000,-111.79671,55.902656
11000,-111.79671,55.902656
12000,-111.79671,55.902656
13000,-111.79671,55.902656
14000,-111.79671,55.902656
1000,-113.989217,56.077438
4000,-113.989217,56.077438
5000,-113.989217,56.077438
6000,-113.989217,56.077438
9000,-113.989217,56.077438
9500,-113.989217,56.077438
10000,-113.989217,56.077438
11000,-113.989217,56.077438
12000,-113.989217,56.077438
13000,-113.989217,56.077438
2000,-113.135038,57.037199
6000,-113.135038,57.037199
14000,-113.135038,57.037199
1000,-111.341614,55.466396
5000,-111.341614,55.466396
7000,-111.341614,55.466396
9000,-111.341614,55.466396
9500,-111.341614,55.466396
10000,-111.341614,55.466396
11000,-111.341614,55.466396
12000,-111.341614,55.466396
13000,-111.341614,55.466396
14000,-111.341614,55.466396
1000,-111.953693,55.029452
5000,-111.953693,55.029452
7000,-111.953693,55.029452
9000,-111.953693,55.029452
9500,-111.953693,55.029452
10000,-111.953693,55.029452
11000,-111.953693,55.029452
12000,-111.953693,55.029452
13000,-111.953693,55.029452
14000,-111.953693,55.029452
1000,-111.817404,55.37923
5000,-111.817404,55.37923
7000,-111.817404,55.37923
9000,-111.817404,55.37923
9500,-111.817404,55.37923
10000,-111.817404,55.37923
11000,-111.817404,55.37923
12000,-111.817404,55.37923
13000,-111.817404,55.37923
14000,-111.817404,55.37923
1000,-110.7526,55.815432
5000,-110.7526,55.815432
7000,-110.7526,55.815432
9000,-110.7526,55.815432
9500,-110.7526,55.815432
10000,-110.7526,55.815432
11000,-110.7526,55.815432
12000,-110.7526,55.815432
13000,-110.7526,55.815432
14000,-110.7526,55.815432
5000,-110.917774,56.251822
7000,-110.917774,56.251822
9000,-110.917774,56.251822
9500,-110.917774,56.251822
10000,-110.917774,56.251822
11000,-110.917774,56.251822
12000,-110.917774,56.251822
13000,-110.917774,56.251822
14000,-110.917774,56.251822
1000,-110.606139,54.942385
5000,-110.606139,54.942385
7000,-110.606139,54.942385
9000,-110.606139,54.942385
9500,-110.606139,54.942385
10000,-110.606139,54.942385
11000,-110.606139,54.942385
12000,-110.606139,54.942385
13000,-110.606139,54.942385
14000,-110.606139,54.942385
1000,-113.843109,55.11723
4000,-113.843109,55.11723
5000,-113.843109,55.11723
7000,-113.843109,55.11723
9000,-113.843109,55.11723
9500,-113.843109,55.11723
10000,-113.843109,55.11723
11000,-113.843109,55.11723
12000,-113.843109,55.11723
13000,-113.843109,55.11723
1000,-112.919914,55.37916
4000,-112.919914,55.37916
5000,-112.919914,55.37916
7000,-112.919914,55.37916
9000,-112.919914,55.37916
9500,-112.919914,55.37916
10000,-112.919914,55.37916
11000,-112.919914,55.37916
12000,-112.919914,55.37916
13000,-112.919914,55.37916
14000,-112.919914,55.37916
1000,-111.875013,55.902637
5000,-111.875013,55.902637
7000,-111.875013,55.902637
9000,-111.875013,55.902637
9500,-111.875013,55.902637
10000,-111.875013,55.902637
11000,-111.875013,55.902637
12000,-111.875013,55.902637
13000,-111.875013,55.902637
14000,-111.875013,55.902637
1000,-110.30106,54.956857
5000,-110.30106,54.956857
7000,-110.30106,54.956857
9000,-110.30106,54.956857
9500,-110.30106,54.956857
10000,-110.30106,54.956857
11000,-110.30106,54.956857
12000,-110.30106,54.956857
13000,-110.30106,54.956857
14000,-110.30106,54.956857
1000,-113.046814,55.043942
4000,-113.046814,55.043942
5000,-113.046814,55.043942
7000,-113.046814,55.043942
9000,-113.046814,55.043942
9500,-113.046814,55.043942
10000,-113.046814,55.043942
14000,-113.046814,55.043942
1000,-111.689209,55.219138
5000,-111.689209,55.219138
7000,-111.689209,55.219138
9000,-111.689209,55.219138
9500,-111.689209,55.219138
10000,-111.689209,55.219138
11000,-111.689209,55.219138
12000,-111.689209,55.219138
13000,-111.689209,55.219138
14000,-111.689209,55.219138
5000,-110.919977,55.306396
7000,-110.919977,55.306396
9000,-110.919977,55.306396
9500,-110.919977,55.306396
13000,-110.919977,55.306396
14000,-110.919977,55.306396
1000,-111.689209,55.306408
5000,-111.689209,55.306408
7000,-111.689209,55.306408
9000,-111.689209,55.306408
9500,-111.689209,55.306408
10000,-111.689209,55.306408
11000,-111.689209,55.306408
12000,-111.689209,55.306408
13000,-111.689209,55.306408
14000,-111.689209,55.306408
1000,-112.411415,55.043945
5000,-112.411415,55.043945
7000,-112.411415,55.043945
9000,-112.411415,55.043945
9500,-112.411415,55.043945
10000,-112.411415,55.043945
11000,-112.411415,55.043945
12000,-112.411415,55.043945
13000,-112.411415,55.043945
1000,-110.124216,55.393588
5000,-110.124216,55.393588
7000,-110.124216,55.393588
9000,-110.124216,55.393588
9500,-110.124216,55.393588
10000,-110.124216,55.393588
11000,-110.124216,55.393588
12000,-110.124216,55.393588
13000,-110.124216,55.393588
14000,-110.124216,55.393588
1000,-113.415047,56.004291
4000,-113.415047,56.004291
5000,-113.415047,56.004291
6000,-113.415047,56.004291
