id,DEPT,HorID,lng,lat,DPHI_ner1,GR_ner1,ILD_ner1,NPHI_ner1,DPHI_ner2,GR_ner2,ILD_ner2,NPHI_ner2,DPHI_ner3,GR_ner3,ILD_ner3,NPHI_ner3
19,611.0,8,-1.2907833338873547,-0.4448301774742186,1.1603070542121436,1.541141229970155,-0.07985178352857555,-1.8510078103898822,-2.3453356019431277,-0.7207601908074335,0.09934623316095782,-2.4634793305213423,-1.2301128068755982,-0.8892042076895191,-0.047131707893273075,0.08398359206626985
20,622.0,9,-1.2907833338873547,-0.4448301774742186,0.7425269187888416,0.02988537924994493,-0.11933153942708011,2.30437401569766,-0.8980687225266071,0.9299089332403484,-0.05495037854322331,-0.729210035880233,2.5708492499228877,1.480009908108194,-0.005277463073434778,1.4945685966741356
21,631.0,10,-1.2907833338873547,-0.4448301774742186,-0.37155344233996246,-0.6343922605665987,0.10806003878701408,-0.6043932625636189,-0.8980687225266071,0.9299089332403484,-0.05495037854322331,-0.729210035880233,2.5708492499228877,1.480009908108194,-0.005277463073434778,1.4945685966741356
22,631.0,11,-1.2907833338873547,-0.4448301774742186,0.3374067874692768,-1.7718102878582105,0.47516612465097513,-0.35045326208049177,-0.8356865294483087,1.1690684999983505,-0.05181801360535481,-1.061304156130658,2.5708492499228877,1.480009908108194,-0.005277463073434778,1.4945685966741356
23,631.0,12,-1.2907833338873547,-0.4448301774742186,-0.8399735941782094,-0.0003494258194880036,-0.08764194242694065,-0.47742326232205506,-1.222456126533758,0.5355550082264043,0.007199426959308676,-0.9260065515841889,0.21846230923327092,0.455154034518318,-0.10175174100507599,0.46181886115766263
24,638.0,13,-1.2907833338873547,-0.4448301774742186,-0.8399735941782094,-0.0003494258194880036,-0.08764194242694065,-0.47742326232205506,-1.222456126533758,0.5355550082264043,0.007199426959308676,-0.9260065515841889,-0.25201507890465247,0.4993049365418981,-0.10965321174813046,0.4492243521879488
25,233.0,4,-0.25543027521730405,0.6780696482219487,0.2614467628468583,-0.4431742744332148,-0.01799764709041043,-0.0041714432398635756,-1.222456126533758,0.5355550082264043,0.007199426959308676,-0.9260065515841889,-0.388205901786683,0.865324891395425,-0.10513808560924219,-0.23087913217655676
26,235.5,5,-0.25543027521730405,0.6780696482219487,0.2614467628468583,-0.4431742744332148,-0.01799764709041043,-0.0041714432398635756,0.42443377073331756,-0.4834140363877475,0.05435073211228212,0.10717515586157952,-0.388205901786683,0.865324891395425,-0.10513808560924219,-0.23087913217655676
27,245.0,7,-0.25543027521730405,0.6780696482219487,0.6918869023738959,-1.7059315136615285,0.1620347111542579,-1.100730536235187,0.7363447361248087,-0.8770088585623971,-0.1270224106283564,1.1034575166128548,0.7879875685581254,0.06742587275486014,-0.14045514240425125,2.2628336438266343
28,245.0,8,-0.25543027521730405,0.6780696482219487,-3.1314343369545,-1.774070834031626,0.06707583421237022,-1.8510078103898822,0.24976363011408217,0.02607048591932844,-0.11862951516247934,0.24247276040804852,-0.2396340950062864,0.09868242631314371,-0.10062295947035392,0.1469561369148353
29,247.0,9,-0.25543027521730405,0.6780696482219487,-3.1314343369545,-1.774070834031626,0.06707583421237022,-1.8510078103898822,0.536721718274254,0.29816668142675706,-0.15605206333195532,1.2756544678538162,-0.2396340950062864,0.09868242631314371,-0.10062295947035392,0.1469561369148353
30,253.0,10,-0.25543027521730405,0.6780696482219487,-3.1314343369545,-1.774070834031626,0.06707583421237022,-1.8510078103898822,-0.27424679174362376,0.9372469273535373,-0.15232086392067076,0.9558601298348887,-0.2396340950062864,0.09868242631314371,-0.10062295947035392,0.1469561369148353
31,253.0,11,-0.25543027521730405,0.6780696482219487,0.2108067464319126,0.7137005967081526,-0.11858961953199773,1.0923876497554605,-0.27424679174362376,0.9372469273535373,-0.15232086392067076,0.9558601298348887,0.31751018042020224,-0.5974491712120699,0.1469781124265939,-0.759848508904506
32,253.0,12,-0.25543027521730405,0.6780696482219487,0.7172069105813695,-0.92551831418576,-0.0912828456157709,0.31902492101139,-0.2991996689749431,1.3274257867513573,-0.14659047865198194,0.5991664451214685,0.6146537939809962,-0.4370043035995767,-0.1193087602717602,0.5625749329153673
33,265.0,13,-0.25543027521730405,0.6780696482219487,-1.992033967618223,-1.0624831921571705,0.07755888754473808,-1.389298718602377,-0.18691172143400603,0.012997048131463641,-0.12830299511766144,-0.6554113424912495,-1.2301128068755982,-0.05564170626835435,-0.0002588516456776966,-1.6414641367844218
