"SitID","DEPT","DPHI","GR","ILD","NPHI","HorID"
103855,415,0.22,122.133,2.342,0.442,5000
103855,433,0.098,104.622,2.849,0.462,7000
103855,440,0.173,133.721,2.36,0.451,9000
103855,440,0.173,133.721,2.36,0.451,9500
103855,445,0.175,133.945,2.839,0.454,10000
103855,452,0.188,118.762,4.358,0.43,11000
103855,452,0.188,118.762,4.358,0.43,12000
103855,452,0.188,118.762,4.358,0.43,13000
106633,340,0.127,59.144,4.144,0.397,1000
106633,461,0.195,85.623,4.534,0.453,4000
106633,486,0.142,93.512,6.407,0.396,5000
106633,499,0.058,83.748,3.863,0.402,7000
106633,507,0.138,100.287,5.306,0.387,9000
106633,507,0.138,100.287,5.306,0.387,9500
106633,510,0.078,98.583,6.466,0.405,10000
106633,515,0.046,26.548,9.326,0.311,14000
118211,190,0.204,86.037,12.984,0.405,2000
118211,218,0.073,98.785,12.69,0.358,3000
118211,222,0.153,95.844,12.401,0.406,4000
118211,225,0.239,49.695,37.309,0.394,6000
118211,232,0.151,97.572,14.364,0.39,10000
118211,239,0.192,70.495,24.817,0.413,11000
118211,239,0.192,70.495,24.817,0.413,12000
118211,239,0.192,70.495,24.817,0.413,13000
104703,401.5,0.288,64.529,5.597,0.521,1000
104703,526,0.206,90.05,2.61,0.516,5000
104703,543,0.227,84.941,2.566,0.456,7000
104703,546,0.133,75.558,4.663,0.383,9000
104703,546,0.133,75.558,4.663,0.383,9500
104703,552,0.183,112.804,2.286,0.523,10000
104703,557,0.161,62.677,8.257,0.354,11000
104703,557,0.161,62.677,8.257,0.354,12000
104703,557,0.161,62.677,8.257,0.354,13000
104703,605,0.019,52.637,5.857,0.332,14000
105989,668,0.209,100.266,1.924,0.515,1000
105989,828,0.245,74.688,2.264,0.436,4000
105989,855,0.101,94.259,1.953,0.417,7000
105989,873,0.193,69.788,3.538,0.322,9000
105989,873,0.193,69.788,3.538,0.322,9500
105989,878.5,0.149,105.818,2.418,0.444,11000
105989,878.5,0.149,105.818,2.418,0.444,12000
105989,878.5,0.149,105.818,2.418,0.444,13000
108069,294.5,0.144,87.776,4.066,0.363,1000
108069,413.5,0.245,97.894,3.36,0.475,5000
108069,429,0.237,86.012,2.781,0.599,7000
108069,432,0.284,65.873,5.46,0.405,9000
108069,444,0.22,84.522,4.142,0.38,9500
108069,445.5,0.158,83.331,5.248,0.307,10000
108069,450,0.225,62.007,9.018,0.43,11000
108069,450,0.225,62.007,9.018,0.43,12000
108069,450,0.225,62.007,9.018,0.43,13000
108069,493,0.141,71.579,4.455,0.247,14000
164140,291,0.296,97.762,5.067,0.43,1000
164140,436,0.312,67.567,6.112,0.44,5000
164140,451,0.19,85.518,5.045,0.41,7000
164140,454,0.197,81.961,6.846,0.425,9000
164140,454,0.197,81.961,6.846,0.425,9500
164140,460,0.143,90.624,7.286,0.386,10000
164140,466,0.183,113.226,8.342,0.407,11000
164140,466,0.183,113.226,8.342,0.407,12000
164140,466,0.183,113.226,8.342,0.407,13000
164140,500,0.214,73.915,16.213,0.346,14000
112287,233.78,0.271,123.101,3.811,0.543,5000
112287,256.03,0.129,93.165,5.005,0.41,11000
102577,329.5,0.278,67.767,5.258,0.423,1000
102577,448,0.304,70.515,14.894,0.478,5000
102577,475,0.276,79.791,2.269,0.531,7000
102577,478,0.283,84.372,3.991,0.483,9000
102577,478,0.283,84.372,3.991,0.483,9500
102577,483,0.227,98.536,3.128,0.459,10000
102577,487.5,0.276,68.444,6.519,0.409,11000
102577,487.5,0.276,68.444,6.519,0.409,12000
102577,487.5,0.276,68.444,6.519,0.409,13000
102577,552,0.083,33.536,14.445,0.364,14000
154454,163,0.31,83.98,6.595,0.374,5000
154454,174,0.263,67.887,4.964,0.436,7000
154454,179,0.235,74.923,3.356,0.435,9000
154454,179,0.235,74.923,3.356,0.435,9500
154454,181,0.232,82.986,4.037,0.411,10000
154454,186,0.348,72,6.495,0.349,11000
154454,190,0.226,75.022,4.819,0.363,12000
154454,190,0.226,75.022,4.819,0.363,13000
154454,256.5,0.151,60.05,2.993,0.324,14000
117302,257,0.32,72.975,4.396,0.553,1000
117302,417,0.114,92.5,8.759,0.365,4000
117302,422,0.179,93.748,4.649,0.388,14000
106527,269.5,0.276,88.171,5.114,0.417,1000
106527,398,0.305,81.848,3.406,0.574,5000
106527,415,0.257,80.331,2.971,0.561,7000
106527,418.5,0.095,59.427,5.697,0.263,9000
106527,418.5,0.095,59.427,5.697,0.263,9500
106527,424,0.202,83.935,2.833,0.521,10000
106527,435,0.206,84.926,6.135,0.402,11000
106527,435,0.206,84.926,6.135,0.402,12000
106527,435,0.206,84.926,6.135,0.402,13000
106527,474,0.305,58.762,2.751,0.405,14000
112433,261.5,0.238,57.074,6.629,0.352,1000
112433,426,0.225,84.429,16.997,0.46,4000
112433,449,0.104,97.516,9.616,0.397,5000
112433,451.5,0.11,90.08,9.181,0.399,6000
112433,466,0.186,101.578,6.162,0.454,9000
112433,466,0.186,101.578,6.162,0.454,9500
112433,470,0.174,77.518,6.304,0.421,10000
112433,474.5,0.23,84.28,5.974,0.515,11000
112433,474.5,0.23,84.28,5.974,0.515,12000
112433,474.5,0.23,84.28,5.974,0.515,13000
112433,500.5,0.143,77.892,6.792,0.38,14000
164585,267.5,0.358,104.991,10.697,0.443,1000
164585,411,0.363,82.914,8.677,0.366,5000
164585,419,0.257,89.811,4.811,0.415,7000
164585,427,0.205,98.583,4.364,0.419,9000
164585,427,0.205,98.583,4.364,0.419,9500
164585,429,0.262,96.714,6.519,0.395,10000
164585,431,0.282,84.847,10.504,0.359,11000
164585,433,0.44,56.107,41.954,0.187,12000
164585,433,0.44,56.107,41.954,0.187,13000
164585,486,0.083,66.26,17.745,0.258,14000
117288,251,0.205,106.14,12.729,0.332,4000
117288,258,0.207,98.72,8.371,0.437,5000
117288,258,0.207,98.72,8.371,0.437,6000
117288,267,0.261,67.929,26.47,0.322,10000
117288,267,0.261,67.929,26.47,0.322,11000
117288,267,0.261,67.929,26.47,0.322,12000
117288,267,0.261,67.929,26.47,0.322,13000
104736,275,0.429,85.217,2.883,0.498,1000
104736,400,0.256,96.528,2.382,0.5,5000
104736,419,0.008,64.066,2.697,0.261,7000
104736,426.5,0.228,111.26,2.495,0.486,9000
104736,426.5,0.228,111.26,2.495,0.486,9500
104736,429,0.239,84.047,2.391,0.419,10000
104736,434.5,0.226,72.085,4.294,0.4,11000
104736,434.5,0.226,72.085,4.294,0.4,12000
104736,434.5,0.226,72.085,4.294,0.4,13000
104736,465,0.143,105.673,3.795,0.443,14000
105788,297,0.181,93.576,3.207,0.517,1000
105788,428,0.196,102.776,4.349,0.42,5000
105788,443.5,0.115,80.339,4.934,0.435,7000
105788,452.5,0.168,95.766,3.796,0.436,9000
105788,452.5,0.168,95.766,3.796,0.436,9500
105788,457,0.184,128.46,3.533,0.435,10000
105788,464,0.229,151.98,6.103,0.679,11000
105788,464,0.229,151.98,6.103,0.679,12000
105788,464,0.229,151.98,6.103,0.679,13000
105788,479,0.197,112.109,4.411,0.496,14000
107230,320,0.303,60.877,13.192,0.425,1000
107230,444,0.319,76.924,2.895,0.578,5000
107230,457.5,0.274,87.2,2.896,0.547,7000
107230,460,0.346,71.516,4.732,0.55,9000
107230,473.5,0.278,65.51,4.188,0.418,9500
107230,477,0.232,59.056,7.844,0.44,11000
107230,477,0.232,59.056,7.844,0.44,12000
107230,477,0.232,59.056,7.844,0.44,13000
107230,530,-0.004,21.937,5.789,0.245,14000
110430,289.5,0.206,76.859,5.499,0.387,1000
110430,450,0.241,87.713,5.162,0.487,5000
110430,464.5,0.23,110.318,3.726,0.526,7000
110430,469.5,0.186,90.821,5.272,0.46,9000
110430,469.5,0.186,90.821,5.272,0.46,9500
110430,473,0.144,78.636,6.054,0.452,10000
110430,477,0.162,103.649,10.31,0.41,11000
110430,477,0.162,103.649,10.31,0.41,12000
110430,477,0.162,103.649,10.31,0.41,13000
111131,288.5,0.289,62.825,6.133,0.496,1000
111131,443,0.084,58.764,21.496,0.211,4000
111131,472.5,0.126,85.192,8.928,0.284,5000
111131,475.5,0.179,59.48,14.888,0.267,6000
111131,486,0.26,27.32,20.382,0.321,9000
111131,486,0.26,27.32,20.382,0.321,9500
111131,494.5,0.127,94.096,9.295,0.301,10000
111131,496,0.227,42.892,15.291,0.286,11000
111131,496,0.227,42.892,15.291,0.286,12000
111131,496,0.227,42.892,15.291,0.286,13000
111131,533,0.2,98.524,3.456,0.417,14000
112369,161,0.333,73.286,7.566,0.419,1000
112423,228.5,0.242,55.602,6.51,0.404,1000
112423,387,0.205,85.608,11.105,0.402,4000
112423,411,0.182,94.146,11.367,0.401,5000
112423,413.5,0.221,64.029,19.134,0.367,6000
112423,423,0.247,46.995,19.529,0.374,9000
112423,423,0.247,46.995,19.529,0.374,9500
112423,428.5,0.203,81.981,8.779,0.397,10000
112423,433.5,0.208,80.415,5.72,0.367,11000
112423,433.5,0.208,80.415,5.72,0.367,12000
112423,433.5,0.208,80.415,5.72,0.367,13000
112423,450,0.467,83.126,5.649,0.485,14000
103757,310,0.116,86.498,6.928,0.48,1000
103757,434,0.253,101.76,1.821,0.541,5000
103757,454,0.197,94.922,2.208,0.461,7000
103757,458,0.191,100.847,2.91,0.423,9000
103757,458,0.191,100.847,2.91,0.423,9500
103757,463,0.187,98.814,3.172,0.431,10000
103757,469,0.232,80.768,5.739,0.451,11000
103757,469,0.232,80.768,5.739,0.451,12000
103757,469,0.232,80.768,5.739,0.451,13000
103757,500,0.003,88.383,3.535,0.176,14000
105678,266.5,0.405,53.496,8.157,0.344,1000
105678,391,0.276,90.469,2.604,0.495,5000
105678,406,0.244,88.021,3.004,0.516,7000
105678,412,0.207,100.041,3.421,0.431,9000
105678,412,0.207,100.041,3.421,0.431,9500
105678,416,0.188,86.77,3.844,0.384,10000
105678,424,0.208,93.986,9.24,0.357,11000
105678,424,0.208,93.986,9.24,0.357,12000
105678,424,0.208,93.986,9.24,0.357,13000
105678,463,0.158,60.566,7.538,0.319,14000
178311,335.5,0.197,75.912,4.24,0.35,1000
178311,492,0.241,89.039,4.877,0.406,5000
178311,506.5,0.192,99.599,2.767,0.419,7000
178311,512,0.167,85.561,4.133,0.397,9000
178311,512,0.167,85.561,4.133,0.397,9500
178311,515.5,0.138,101.711,4.915,0.397,10000
178311,519,0.154,107.531,9.182,0.375,11000
178311,519,0.154,107.531,9.182,0.375,12000
178311,519,0.154,107.531,9.182,0.375,13000
142906,87.5,0.207,52.656,4.93,0.505,1000
142906,227.5,0.273,88.287,4.949,0.485,5000
142906,239,0.273,83.92,3.126,0.536,7000
142906,245.5,0.255,88.106,4.641,0.501,9000
142906,245.5,0.255,88.106,4.641,0.501,9500
142906,247.5,0.241,84.442,5.529,0.468,10000
142906,251,0.459,35.418,9.223,0.078,11000
142906,251,0.459,35.418,9.223,0.078,12000
142906,251,0.459,35.418,9.223,0.078,13000
142906,330,0.005,58.273,10.478,0.26,14000
112373,312.42,0.222,117.53,4.719,0.472,10000
103704,399,0.264,85.426,3.888,0.397,1000
103704,523,0.235,72.877,6.709,0.445,5000
103704,544,0.274,77.941,2.491,0.501,7000
103704,550,0.233,83.67,3.689,0.503,10000
103704,552.5,0.277,64.278,6.722,0.397,11000
103704,552.5,0.277,64.278,6.722,0.397,12000
103704,552.5,0.277,64.278,6.722,0.397,13000
103704,626,0.324,28.175,5.392,0.376,14000
106518,261,0.352,89.329,5.459,0.503,1000
106518,389,0.248,103.49,2.996,0.441,5000
106518,405.5,0.252,100.178,2.319,0.427,7000
106518,408,0.237,91.708,3.589,0.39,9000
106518,408,0.237,91.708,3.589,0.39,9500
106518,414,0.199,101.796,2.435,0.417,10000
106518,423,0.209,92.377,5.908,0.334,11000
106518,423,0.209,92.377,5.908,0.334,12000
106518,423,0.209,92.377,5.908,0.334,13000
106518,462,0.161,66.956,7.089,0.3,14000
108618,332,0.23,91.147,3.422,0.553,1000
108618,443,0.289,75.248,4.845,0.524,5000
108618,468,0.254,89.669,2.868,0.546,7000
108618,472,0.245,84.728,4.566,0.45,9000
108618,472,0.245,84.728,4.566,0.45,9500
108618,475,0.232,93.267,3.64,0.485,10000
108618,482,0.257,71.762,3.689,0.42,11000
108618,482,0.257,71.762,3.689,0.42,12000
108618,482,0.257,71.762,3.689,0.42,13000
108618,569,0.144,47.909,12.435,0.331,14000
111739,261.5,0.271,102.426,5.235,0.497,1000
111739,407,0.276,90.405,5.791,0.442,5000
111739,419,0.268,88.042,2.909,0.491,7000
111739,427.5,0.179,100.163,5.561,0.461,9000
111739,427.5,0.179,100.163,5.561,0.461,9500
111739,428.5,0.21,109.404,7.876,0.42,10000
111739,434,0.197,109.722,10.36,0.407,11000
111739,434,0.197,109.722,10.36,0.407,12000
111739,434,0.197,109.722,10.36,0.407,13000
111739,487,0.225,40.549,2.472,0.299,14000
117820,151,0.197,92.949,4.091,0.516,2000
117820,178,0.199,102.598,4.513,0.492,3000
117820,192,0.23,99.48,3.511,0.498,5000
117820,196,0.239,67.431,3.235,0.512,7000
117820,200.5,0.216,86.126,3.661,0.522,9000
117820,200.5,0.216,86.126,3.661,0.522,9500
117820,202,0.238,65.992,3.91,0.376,10000
117820,207.5,0.371,39.138,30.196,0.2,11000
117820,214,0.265,44.61,8.1,0.404,12000
117820,214,0.265,44.61,8.1,0.404,13000
117820,220,0.006,29.579,13.632,0.11,14000
141960,305,0.288,65.862,8.785,0.173,1000
141960,425.5,0.282,85.641,3.911,0.465,5000
141960,442.5,0.27,73.207,3.111,0.531,7000
141960,447,0.225,89.112,3.171,0.452,9000
141960,447,0.225,89.112,3.171,0.452,9500
141960,450.5,0.232,76.622,3.017,0.482,10000
141960,460,0.265,88.05,16.214,0.418,11000
141960,460,0.265,88.05,16.214,0.418,12000
141960,460,0.265,88.05,16.214,0.418,13000
141960,513.5,0.257,30.186,7.635,0.354,14000
106540,358.5,0.255,96.82,3.74,0.45,1000
106540,487.5,0.267,102.13,3.56,0.519,5000
106540,504,0.256,94.786,2.828,0.482,7000
106540,507,0.115,79.215,6.114,0.422,9000
106540,509,0.153,106.414,5.422,0.346,9500
106540,513,0.196,111.772,2.993,0.442,10000
106540,526,0.183,130.452,6.395,0.407,11000
106540,526,0.183,130.452,6.395,0.407,12000
106540,526,0.183,130.452,6.395,0.407,13000
106540,535,0.236,100.961,14.229,0.331,14000
108099,331,0.2,90.698,2.888,0.503,1000
108099,469,0.231,83.822,5.254,0.466,5000
108099,486.5,0.233,83.579,2.527,0.511,7000
108099,493,0.188,85.746,3.454,0.46,9000
108099,493,0.188,85.746,3.454,0.46,9500
108099,495,0.178,85.254,2.986,0.492,10000
108099,504,0.211,100.905,8.763,0.38,11000
108099,504,0.211,100.905,8.763,0.38,12000
108099,504,0.211,100.905,8.763,0.38,13000
108099,550,0.076,65.18,7.842,0.342,14000
110997,147,0.161,59.851,6.042,0.349,1000
110997,289,0.268,91.255,5.419,0.473,5000
110997,303,0.256,89.273,2.741,0.503,7000
110997,307,0.238,101.231,3.847,0.461,9000
110997,307,0.238,101.231,3.847,0.461,9500
110997,310.5,0.242,95.3,4.313,0.547,10000
110997,315,0.267,93.441,8.795,0.371,11000
110997,315,0.267,93.441,8.795,0.371,12000
110997,315,0.267,93.441,8.795,0.371,13000
110997,380,0.295,20.248,4.692,0.444,14000
144389,169,0.215,89.804,12.072,0.487,2000
144389,194,0.206,86.078,28.647,0.526,3000
144389,196,0.226,66.829,32.811,0.439,6000
144389,219,0.276,80.832,10.519,0.405,10000
144389,230.5,0.302,75.839,12.421,0.457,11000
144389,241,0.225,89.67,15.039,0.356,12000
144389,241,0.225,89.67,15.039,0.356,13000
120275,200.5,0.389,101.335,12.802,0.595,2000
120275,222,0.303,94.416,48.137,0.512,6000
120275,244.5,0.33,75.017,25.447,0.479,10000
120275,255,0.434,19.277,49.349,0.556,14000
107215,317,0.383,135.005,6.958,0.396,1000
107215,439,0.283,96.355,3.447,0.449,5000
107215,453,0.276,96.974,3.73,0.429,7000
107215,456,0.305,68.334,8.396,0.393,9000
107215,474,0.298,82.607,12.114,0.351,9500
107215,474,0.298,82.607,12.114,0.351,13000
107215,524,0.024,49.317,11.095,0.178,14000
108091,301.5,0.211,88.542,3.301,0.516,1000
108091,437,0.262,87.979,4.546,0.511,5000
108091,455,0.242,87.421,2.938,0.533,7000
108091,461,0.216,85.82,3.72,0.562,9000
108091,462,0.207,86.462,3.207,0.532,9500
108091,466,0.219,92.048,3.972,0.462,10000
108091,471,0.228,87.998,7.17,0.409,11000
108091,471,0.228,87.998,7.17,0.409,12000
108091,471,0.228,87.998,7.17,0.409,13000
108091,507.5,0.159,74.795,6.348,0.324,14000
108667,247,0.225,124.269,4.913,0.425,1000
108667,366,0.4,108.374,4.08,0.519,5000
108667,383.5,0.374,106.843,2.991,0.56,7000
108667,387,0.37,98.584,8.776,0.466,9000
108667,400,0.392,83.368,18.242,0.411,9500
108667,403,0.279,114.939,19.649,0.382,12000
108667,403,0.279,114.939,19.649,0.382,13000
108667,464,0.294,90.54,6.314,0.327,14000
111143,353,0.278,72.984,4.667,0.483,1000
111143,502,0.26,64.024,14.582,0.441,4000
111143,530,0.194,77.38,7.421,0.349,5000
111143,537,0.235,79.451,7.958,0.348,6000
111143,548,0.189,75.745,23.189,0.271,11000
111143,548,0.189,75.745,23.189,0.271,12000
111143,548,0.189,75.745,23.189,0.271,13000
111143,566,0.15,49.472,6.541,0.337,14000
111741,266,0.231,95.341,6.794,0.422,1000
111741,409.5,0.283,84.774,6.653,0.406,5000
111741,421,0.189,91.328,4.443,0.415,7000
111741,428,0.161,110.978,4.661,0.428,9000
111741,428,0.161,110.978,4.661,0.428,9500
111741,430.5,0.181,95.17,7.384,0.374,10000
111741,432,0.23,77.701,13.788,0.319,11000
111741,432,0.23,77.701,13.788,0.319,12000
111741,432,0.23,77.701,13.788,0.319,13000
111741,488,0.073,100.908,11.077,0.389,14000
118195,150,0.122,98.515,5.035,0.499,2000
118195,176.5,0.147,101.41,12.622,0.47,3000
118195,180,0.293,74.83,26.555,0.306,6000
118195,198,0.307,59.511,23.98,0.403,9000
118195,198,0.307,59.511,23.98,0.403,9500
118195,203.5,0.207,84.26,10.76,0.377,10000
118195,209,0.298,39.667,25.834,0.396,11000
118195,209,0.298,39.667,25.834,0.396,12000
118195,209,0.298,39.667,25.834,0.396,13000
121469,192,0.238,82.149,6.108,0.367,2000
121469,218,0.146,103.062,4.101,0.412,3000
121469,221,0.155,93.656,6.379,0.464,6000
121469,227.5,0.201,71.591,20.55,0.392,10000
121469,237,0.345,72.249,71.135,0.099,11000
103888,444.09,0.237,114.799,2.621,0.486,10000
105917,414,0.213,87.316,2.703,0.493,1000
105917,551,0.148,92.026,3.71,0.42,4000
105917,577,0.123,92.946,4.666,0.373,5000
105917,594,0.219,83.666,2.099,0.486,7000
105917,605.5,0.079,76.193,5.37,0.401,9000
105917,605.5,0.079,76.193,5.37,0.401,9500
105917,617.5,0.178,64.994,5.776,0.348,10000
105917,622.5,0.114,77.737,7.418,0.388,11000
105917,622.5,0.114,77.737,7.418,0.388,12000
105917,622.5,0.114,77.737,7.418,0.388,13000
105917,650.5,0.136,84.307,2.949,0.456,14000
107250,307,0.207,106.864,5.142,0.49,1000
107250,427.5,0.221,98.871,3.096,0.564,5000
107250,442,0.248,97.551,2.264,0.551,7000
107250,446,0.102,62.605,5.147,0.521,9000
107250,454,0.201,91.912,4.397,0.467,9500
107250,454,0.201,91.912,4.397,0.467,10000
107250,459,0.197,83.008,7.443,0.439,11000
107250,459,0.197,83.008,7.443,0.439,12000
107250,459,0.197,83.008,7.443,0.439,13000
107250,484,0.135,134.666,7.201,0.426,14000
107984,263,0.187,89.136,5.007,0.51,1000
107984,382,0.341,73.81,3.053,0.505,5000
107984,397,0.287,81.457,2.322,0.51,7000
107984,398.5,0.329,52.283,3.748,0.335,9000
107984,430,0.264,65.729,19.756,0.411,9500
107984,430,0.264,65.729,19.756,0.411,13000
107984,471,0.303,59.586,110.699,0.368,14000
110513,389,0.346,71.365,3.8,1.154,1000
110513,555,0.231,89.836,3.896,0.979,4000
110513,589,0.29,94.845,3.466,0.391,5000
110513,593,0.264,61.495,5.604,0.295,14000
111751,267,0.247,71.662,5.076,0.393,1000
111751,414.5,0.261,91.165,4.776,0.493,5000
111751,426,0.221,94.59,3.554,0.492,7000
111751,432,0.195,109.73,3.529,0.484,9000
111751,432,0.195,109.73,3.529,0.484,9500
111751,435,0.213,97.72,4.201,0.453,10000
111751,438,0.254,96.119,8.936,0.412,11000
111751,438,0.254,96.119,8.936,0.412,12000
111751,438,0.254,96.119,8.936,0.412,13000
111751,486,0.288,48.976,3.193,0.406,14000
105962,501,0.229,85.789,3.186,0.469,1000
105962,635,0.439,90.522,2.981,0.461,4000
105962,678,0.27,71.889,1.988,0.456,7000
105962,690.5,0.26,89.754,4.146,0.398,9000
105962,690.5,0.26,89.754,4.146,0.398,9500
105962,697,0.16,44.423,4.284,0.378,14000
108819,456,0.275,76.83,3.933,0.412,1000
108819,595,0.185,119.682,6.004,0.41,4000
108819,633,0.157,108.532,8.084,0.334,5000
108819,647,0.161,120.274,3.551,0.41,7000
108819,650,0.204,102.442,7.651,0.29,9000
108819,650,0.204,102.442,7.651,0.29,9500
108819,659,0.186,47.571,4.466,0.294,10000
108819,674,0.114,107.397,7.675,0.321,11000
108819,674,0.114,107.397,7.675,0.321,12000
108819,674,0.114,107.397,7.675,0.321,13000
108819,690,0.389,150.665,8.779,0.482,14000
110436,360.88,0.271,90.635,3.437,0.517,7000
110436,385.88,0.179,87.383,14.273,0.421,14000
111723,161,0.275,76.574,6.082,0.483,1000
111723,297.5,0.334,77.92,5.061,0.519,5000
111723,309,0.332,69.739,3.183,0.599,7000
111723,316,0.333,70.653,5.697,0.494,9000
111723,316,0.333,70.653,5.697,0.494,9500
111723,317,0.232,78.128,6.535,0.514,10000
111723,320,0.253,65.659,10.044,0.386,11000
111723,320,0.253,65.659,10.044,0.386,12000
111723,320,0.253,65.659,10.044,0.386,13000
111723,376,0.215,50.883,10.57,0.329,14000
144283,151,0.262,55.53,9.133,0.536,2000
144283,177.5,0.211,60.781,12.9,0.485,3000
144283,181.5,0.194,66.362,17.063,0.433,6000
106519,299.5,0.347,76.924,7.165,0.348,1000
106519,426,0.296,100.383,2.106,0.473,5000
106519,442,0.258,100.646,2.196,0.489,7000
106519,444,0.271,100.9,2.954,0.458,9000
106519,444,0.271,100.9,2.954,0.458,9500
106519,454,0.241,103.332,2.625,0.475,10000
106519,459.5,0.293,81.196,5.651,0.373,11000
106519,459.5,0.293,81.196,5.651,0.373,12000
106519,459.5,0.293,81.196,5.651,0.373,13000
106519,483.5,0.215,85.225,5.951,0.357,14000
108915,728,0.254,70.217,2.428,0.451,1000
108915,871,0.198,98.692,2.717,0.448,4000
108915,921,0.182,107.56,3.62,0.401,5000
108915,933,0.228,96.248,1.415,0.448,7000
108915,938,0.102,111.253,2.575,0.41,9000
108915,938,0.102,111.253,2.575,0.41,9500
108915,942,0.125,72.067,3.519,0.374,14000
142534,199.5,0.227,87.549,3.72,0.459,1000
142534,329,0.243,89.938,2.959,0.5,5000
142534,342,0.24,82.661,3.028,0.453,7000
142534,346,0.223,97.012,2.943,0.485,9000
142534,346,0.223,97.012,2.943,0.485,9500
142534,348.5,0.24,86.111,3.583,0.456,10000
